event_id,device_id,category,label,confidence,confidence_reason,description,source_file,evidence_detail,timestamp
EVT00066,device_04,app_stability,anomaly,90,"12 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'StoreAgentScanForUpdatesFailure0' for Update; (12x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"12 occurrence(s) of StoreAgentScanForUpdatesFailure0 for 'Update;'; first 2026-07-14 04:15:11.996350, last 2026-09-01 10:50:31.964404",2026-07-14T04:15:11.996350
EVT00067,device_04,app_stability,anomaly,90,"18 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'StoreAgentInstallFailure1' for Update;MoUpdateO (18x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"18 occurrence(s) of StoreAgentInstallFailure1 for 'Update;MoUpdateO'; first 2026-07-15 08:27:39.476216, last 2026-08-25 09:00:12.314350",2026-07-15T08:27:39.476216
EVT00068,device_04,app_stability,anomaly,90,"12 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'crashpad_log' for MicrosoftEdgeUpd (12x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"12 occurrence(s) of crashpad_log for 'MicrosoftEdgeUpd'; first 2026-07-13 18:15:28.457498, last 2026-08-20 07:37:32.222704",2026-07-13T18:15:28.457498
EVT00069,device_04,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WindowsWcpOtherFailure3' for 10.0.26100.8872,/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"1 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8872'; first 2026-07-22 11:51:03.472310, last 2026-07-22 11:51:03.472310",2026-07-22T11:51:03.472310
EVT00070,device_04,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'OFFICE_MODULE_VERSION_MISMATCH' for EXCEL.EXE (2x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"2 occurrence(s) of OFFICE_MODULE_VERSION_MISMATCH for 'EXCEL.EXE'; first 2026-07-23 14:27:20.459216, last 2026-07-29 12:05:44.983442",2026-07-23T14:27:20.459216
EVT00071,device_04,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WinPBRDiag' for 1,/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"1 occurrence(s) of WinPBRDiag for '1'; first 2026-07-14 01:20:02.623236, last 2026-07-14 01:20:02.623236",2026-07-14T01:20:02.623236
EVT00072,device_04,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'MoAppHang' for Microsoft.OneDri (3x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"3 occurrence(s) of MoAppHang for 'Microsoft.OneDri'; first 2026-08-11 15:10:34.669680, last 2026-08-24 11:33:56.111210",2026-08-11T15:10:34.669680
EVT00073,device_04,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'APPCRASH' for MsMpEng.exe (2x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"2 occurrence(s) of APPCRASH for 'MsMpEng.exe'; first 2026-08-18 08:03:42.242332, last 2026-08-18 10:04:20.284130",2026-08-18T08:03:42.242332
EVT00074,device_04,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'WindowsWcpOtherFailure3' for 10.0.26100.8648 (3x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"3 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8648'; first 2026-07-21 11:21:14.575836, last 2026-07-22 11:17:49.055786",2026-07-21T11:21:14.575836
EVT00075,device_04,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'crashpad_log' for setup.exe,/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"1 occurrence(s) of crashpad_log for 'setup.exe'; first 2026-08-25 08:42:36.249024, last 2026-08-25 08:42:36.249024",2026-08-25T08:42:36.249024
EVT00076,device_04,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'AppHangB1' for Eclipse Vs Espec,/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"1 occurrence(s) of AppHangB1 for 'Eclipse Vs Espec'; first 2026-07-29 17:12:05.601510, last 2026-07-29 17:12:05.601510",2026-07-29T17:12:05.601510
EVT00077,device_04,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for RtkAudUService64,/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'RtkAudUService64'; first 2026-08-27 10:45:27.121002, last 2026-08-27 10:45:27.121002",2026-08-27T10:45:27.121002
EVT00078,device_04,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'WUDFHostProblem2' for HostProblem2 (2x),/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"2 occurrence(s) of WUDFHostProblem2 for 'HostProblem2'; first 2026-08-14 09:53:45.451886, last 2026-08-16 19:26:30.388264",2026-08-14T09:53:45.451886
EVT00079,device_04,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for ZSATrayManager.e,/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'ZSATrayManager.e'; first 2026-08-27 13:03:32.495854, last 2026-08-27 13:03:32.495854",2026-08-27T13:03:32.495854
EVT00080,device_04,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WindowsWcpOtherFailure3' for 10.0.26100.9156,/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"1 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.9156'; first 2026-08-27 10:46:35.778832, last 2026-08-27 10:46:35.778832",2026-08-27T10:46:35.778832
EVT00081,device_04,correlation_cluster,possible_anomaly,45,Only 2-3 distinct processes in the window - timing proximity is suggestive but the sample is small enough that coincidence can't be ruled out,"Small multi-process cluster (2 processes, 69s)",/home/claude/all_devices/Device_4_-_Full_logs/Collection_20260901_184344/15_CrashDumps_WER,"2 distinct processes crashed within 69s: 10.0.26100.9156, RtkAudUService64 || AppPaths: C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_434f4faf6aa034b3\RtkAudUService64.exe; C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.9156_none_a546383f7734e5e5\TiWorker.exe",2026-08-27T10:45:27.121002
EVT00082,device_05,disk,not_anomaly,90,Comfortably above the low-space caution threshold,Drive C: has healthy free space (46.8% free),05_Disk/Drives_SizeFreeSpace.csv,PercentFree=46.8,
EVT00083,device_05,memory_hardware,possible_anomaly,40,"1 WHEA event(s) present but logged at Information level only — Windows itself did not classify these as faults, so treat as worth watching, not confirmed",1 informational-level WHEA hardware event(s) recorded,06_Memory/WHEA_HardwareMemoryErrors.csv,"{'TimeCreated': '2/24/2026 11:44:04 AM', 'Id': 3, 'LevelDisplayName': 'Information', 'Message': 'A hardware event has occurred. An informational record describing the condition is contained in the data section of this event.'}",2026-02-24T11:44:04
EVT00084,device_05,cpu_hardware,possible_anomaly,40,1 CPU hardware error event(s) present but not at Error/Critical level,CPU hardware error present at non-error severity (1 event(s)),07_CPU/CPU_WHEA_Errors.csv,"{'TimeCreated': '2/24/2026 11:44:04 AM', 'Id': 3, 'LevelDisplayName': 'Information', 'Message': 'A hardware event has occurred. An informational record describing the condition is contained in the data section of this event.'}",
EVT00085,device_05,cpu_hardware,possible_anomaly,40,200 CPU throttling event(s) present but not at Error/Critical level,CPU throttling present at non-error severity (200 event(s)),07_CPU/CPU_ThrottlingEvents.csv,"{'TimeCreated': '8/27/2026 11:43:01 AM', 'Id': 55, 'LevelDisplayName': 'Information', 'Message': 'Processor 11 in group 0 exposes the following power management capabilities:\r\n\r\nIdle state type: ACPI Idle (C) States (3 state(s))\r\n\r\nPerformance state type: ACPI Collaborative Processor Performance Control\r\nNominal Frequency (MHz): 1800\r\nMaximum performance percentage: 276\r\nMinimum performance percentage: 100\r\nMinimum throttle percentage: 7'}",
EVT00086,device_05,driver_device,not_anomaly,85,No devices with a genuine (non-phantom) Config Manager error code,No real device/driver errors detected,04_HardwareDevices/DevicesWithConfigManagerErrors.csv,0 rows,
EVT00087,device_05,reliability_onset,possible_anomaly,55,A sharp day-over-day drop marks WHEN instability began but doesn't by itself identify WHY — needs correlation with other categories,Stability index dropped from 6.89 to 4.74 on 2026-08-06,09_ReliabilityMonitor/StabilityIndex_DailyScore.csv,"prev=6.89, new=4.74",2026-08-06T17:30:00
EVT00088,device_05,reliability_onset,possible_anomaly,55,A sharp day-over-day drop marks WHEN instability began but doesn't by itself identify WHY — needs correlation with other categories,Stability index dropped from 6.93 to 4.76 on 2026-08-12,09_ReliabilityMonitor/StabilityIndex_DailyScore.csv,"prev=6.93, new=4.76",2026-08-12T19:30:00
EVT00089,device_05,reliability_onset,possible_anomaly,55,A sharp day-over-day drop marks WHEN instability began but doesn't by itself identify WHY — needs correlation with other categories,Stability index dropped from 8.00 to 4.26 on 2026-08-24,09_ReliabilityMonitor/StabilityIndex_DailyScore.csv,"prev=8.00, new=4.26",2026-08-24T17:30:00
EVT00090,device_05,app_stability,anomaly,90,"60 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'StoreAgentInstallFailure1' for Update;ScanForUp (60x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"60 occurrence(s) of StoreAgentInstallFailure1 for 'Update;ScanForUp'; first 2026-02-25 11:40:36.949210, last 2026-08-21 11:12:45.922238",2026-02-25T11:40:36.949210
EVT00091,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'WindowsWcpOtherFailure3' for 10.0.26100.8872 (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8872'; first 2026-07-22 05:12:24.995748, last 2026-07-23 10:06:56.790656",2026-07-22T05:12:24.995748
EVT00092,device_05,app_stability,anomaly,90,"8 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'HamLkd' for MicrosoftWindows (8x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"8 occurrence(s) of HamLkd for 'MicrosoftWindows'; first 2026-04-24 08:30:39.628690, last 2026-06-19 05:43:33.436544",2026-04-24T08:30:39.628690
EVT00093,device_05,app_stability,anomaly,90,"9 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'MoAppHang' for windows.immersiv (9x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"9 occurrence(s) of MoAppHang for 'windows.immersiv'; first 2026-02-24 06:50:03.676500, last 2026-08-24 12:57:33.297756",2026-02-24T06:50:03.676500
EVT00094,device_05,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'WindowsWcpOtherFailure3' for 10.0.26100.8648 (3x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"3 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8648'; first 2026-06-17 06:59:51.621700, last 2026-07-22 04:55:45.957978",2026-06-17T06:59:51.621700
EVT00095,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'crashpad_log' for msedgewebview2se (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of crashpad_log for 'msedgewebview2se'; first 2026-06-02 04:53:40.152408, last 2026-08-06 05:47:14.795212",2026-06-02T04:53:40.152408
EVT00096,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'StoreAgentDownloadFailure1' for Update;ScanForUp,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of StoreAgentDownloadFailure1 for 'Update;ScanForUp'; first 2026-02-24 04:32:30.442300, last 2026-02-24 04:32:30.442300",2026-02-24T04:32:30.442300
EVT00097,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for OneDrive.exe,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'OneDrive.exe'; first 2026-06-03 06:05:38.133682, last 2026-06-03 06:05:38.133682",2026-06-03T06:05:38.133682
EVT00098,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'MoAppHang' for Microsoft.Micros (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of MoAppHang for 'Microsoft.Micros'; first 2026-04-13 06:24:26.121904, last 2026-08-05 05:02:32.117378",2026-04-13T06:24:26.121904
EVT00099,device_05,app_stability,anomaly,90,"7 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'StoreAgentScanForUpdatesFailure0' for Update; (7x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"7 occurrence(s) of StoreAgentScanForUpdatesFailure0 for 'Update;'; first 2026-02-28 12:24:49.220552, last 2026-08-17 04:34:39.960928",2026-02-28T12:24:49.220552
EVT00100,device_05,app_stability,anomaly,90,"8 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'MoAppHang' for Microsoft.Window (8x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"8 occurrence(s) of MoAppHang for 'Microsoft.Window'; first 2026-05-19 09:36:51.258374, last 2026-07-09 05:58:22.973166",2026-05-19T09:36:51.258374
EVT00101,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'BEX64' for StorageExplorer.,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of BEX64 for 'StorageExplorer.'; first 2026-06-22 05:13:40.880148, last 2026-06-22 05:13:40.880148",2026-06-22T05:13:40.880148
EVT00102,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'APPCRASH' for WavesSysSvc64.ex (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of APPCRASH for 'WavesSysSvc64.ex'; first 2026-07-01 14:00:02.085480, last 2026-08-25 07:32:59.750484",2026-07-01T14:00:02.085480
EVT00103,device_05,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'crashpad_log' for setup.exe (3x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"3 occurrence(s) of crashpad_log for 'setup.exe'; first 2026-06-10 04:29:54.745522, last 2026-07-10 04:37:04.943646",2026-06-10T04:29:54.745522
EVT00104,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'MoAppHang' for Microsoft.OneDri,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of MoAppHang for 'Microsoft.OneDri'; first 2026-08-10 11:45:43.769870, last 2026-08-10 11:45:43.769870",2026-08-10T11:45:43.769870
EVT00105,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WindowsWcpOtherFailure3' for 10.0.26100.2303,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.2303'; first 2026-02-23 12:20:08.012616, last 2026-02-23 12:20:08.012616",2026-02-23T12:20:08.012616
EVT00106,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'WindowsWcpOtherFailure3' for 10.0.26100.7839 (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.7839'; first 2026-02-23 12:24:29.235950, last 2026-02-23 12:28:59.411956",2026-02-23T12:24:29.235950
EVT00107,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WindowsWcpOtherFailure3' for 10.0.26100.9156,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.9156'; first 2026-08-27 15:29:23.724794, last 2026-08-27 15:29:23.724794",2026-08-27T15:29:23.724794
EVT00108,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'MoAppCrash' for Microsoft.Outloo (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of MoAppCrash for 'Microsoft.Outloo'; first 2026-04-02 05:05:56.438976, last 2026-06-03 10:39:35.724838",2026-04-02T05:05:56.438976
EVT00109,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for Explorer.EXE,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'Explorer.EXE'; first 2026-07-07 12:28:28.043074, last 2026-07-07 12:28:28.043074",2026-07-07T12:28:28.043074
EVT00110,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'AppxDeploymentFailureBlue' for 80070512,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of AppxDeploymentFailureBlue for '80070512'; first 2026-06-29 10:00:50.690644, last 2026-06-29 10:00:50.690644",2026-06-29T10:00:50.690644
EVT00111,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'WindowsWcpOtherFailure3' for 10.0.26100.8456 (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8456'; first 2026-06-17 05:07:40.859030, last 2026-06-17 05:07:40.859030",2026-06-17T05:07:40.859030
EVT00112,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'APPCRASH' for spksvc.exe (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of APPCRASH for 'spksvc.exe'; first 2026-05-06 14:40:34.310768, last 2026-06-10 07:44:39.719808",2026-05-06T14:40:34.310768
EVT00113,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'APPCRASH' for ZSATunnel.exe (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of APPCRASH for 'ZSATunnel.exe'; first 2026-02-27 11:45:49.546050, last 2026-04-28 12:38:06.394266",2026-02-27T11:45:49.546050
EVT00114,device_05,app_stability,anomaly,90,"5 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'StoreAgentAcquireLicenseFailure1' for Update;ScanForUp (5x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"5 occurrence(s) of StoreAgentAcquireLicenseFailure1 for 'Update;ScanForUp'; first 2026-07-01 13:36:55.716758, last 2026-09-01 13:26:13.180276",2026-07-01T13:36:55.716758
EVT00115,device_05,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'MoAppCrash' for Microsoft.Screen (3x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"3 occurrence(s) of MoAppCrash for 'Microsoft.Screen'; first 2026-07-17 09:28:04.561406, last 2026-08-16 06:00:50.665450",2026-07-17T09:28:04.561406
EVT00116,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'MoAppCrash' for MicrosoftWindows,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of MoAppCrash for 'MicrosoftWindows'; first 2026-06-02 06:40:00.372986, last 2026-06-02 06:40:00.372986",2026-06-02T06:40:00.372986
EVT00117,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'MoAppHangXProc' for Microsoft.Outloo,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of MoAppHangXProc for 'Microsoft.Outloo'; first 2026-05-20 04:53:33.571066, last 2026-05-20 04:53:33.571066",2026-05-20T04:53:33.571066
EVT00118,device_05,app_stability,anomaly,90,"9 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'crashpad_log' for MicrosoftEdgeUpd (9x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"9 occurrence(s) of crashpad_log for 'MicrosoftEdgeUpd'; first 2026-02-20 09:45:34.666308, last 2026-07-27 04:41:39.312496",2026-02-20T09:45:34.666308
EVT00119,device_05,app_stability,anomaly,75,"4 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'crashpad_jserror' for msedge.exe (4x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"4 occurrence(s) of crashpad_jserror for 'msedge.exe'; first 2026-03-11 06:32:43.471108, last 2026-08-19 12:11:18.059010",2026-03-11T06:32:43.471108
EVT00120,device_05,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'AppHangXProcB1' for svchost.exe (3x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"3 occurrence(s) of AppHangXProcB1 for 'svchost.exe'; first 2026-04-21 08:37:05.094164, last 2026-07-01 13:12:32.670842",2026-04-21T08:37:05.094164
EVT00121,device_05,app_stability,anomaly,90,"6 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'AppHangB1' for svchost.exe (6x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"6 occurrence(s) of AppHangB1 for 'svchost.exe'; first 2026-04-16 11:06:41.710188, last 2026-08-12 14:08:33.396120",2026-04-16T11:06:41.710188
EVT00122,device_05,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'APPCRASH' for ZSATrayManager.e (2x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 occurrence(s) of APPCRASH for 'ZSATrayManager.e'; first 2026-05-11 05:09:29.703712, last 2026-06-20 06:03:09.615998",2026-05-11T05:09:29.703712
EVT00123,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for RtkAudUService64,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'RtkAudUService64'; first 2026-07-28 07:37:41.019994, last 2026-07-28 07:37:41.019994",2026-07-28T07:37:41.019994
EVT00124,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'MpTelemetry' for 0x800705b4,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of MpTelemetry for '0x800705b4'; first 2026-06-09 10:25:24.231804, last 2026-06-09 10:25:24.231804",2026-06-09T10:25:24.231804
EVT00125,device_05,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'LiveKernelEvent' for 193 (3x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"3 occurrence(s) of LiveKernelEvent for '193'; first 2026-06-29 09:54:02.381268, last 2026-08-05 13:15:45.658750",2026-06-29T09:54:02.381268
EVT00126,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'StoreAgentDownloadFailure1' for Update;M365Copil,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of StoreAgentDownloadFailure1 for 'Update;M365Copil'; first 2026-05-21 04:48:07.283342, last 2026-05-21 04:48:07.283342",2026-05-21T04:48:07.283342
EVT00127,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'AppHangB1' for sqldeveloper64W.,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of AppHangB1 for 'sqldeveloper64W.'; first 2026-06-24 06:50:33.423960, last 2026-06-24 06:50:33.423960",2026-06-24T06:50:33.423960
EVT00128,device_05,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'WindowsWcpOtherFailure3' for 10.0.26100.8247 (3x),/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"3 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8247'; first 2026-04-22 07:39:18.517856, last 2026-04-24 15:39:10.837470",2026-04-22T07:39:18.517856
